'id','visitor_id','shop_id','zone_id','timestamp','current_location'
300,55,0,'','2024-06-29 18:32:36.699974','POINT (55.279406762819896 25.197583475316073)'
301,55,2,1,'2024-06-29 18:35:36.683307','POINT (55.27869217726655 25.19923846790366)'
302,55,0,'','2024-06-29 18:38:36.666640','POINT (55.28033067557627 25.19764935618631)'
303,55,9,4,'2024-06-29 18:41:36.649973','POINT (55.280423214424054 25.19747700095636)'
304,55,2,1,'2024-06-29 18:44:36.633306','POINT (55.27880655971455 25.19874149126364)'
305,55,11,4,'2024-06-29 18:47:36.616639','POINT (55.27952563870486 25.19751523575419)'
306,55,1,6,'2024-06-29 18:50:36.599972','POINT (55.27927835674072 25.19797407653981)'
307,55,11,4,'2024-06-29 18:53:36.583305','POINT (55.27981426075443 25.197534984867136)'
308,55,3,1,'2024-06-29 18:56:36.566638','POINT (55.27917672711692 25.19871226333721)'
309,55,11,4,'2024-06-29 18:59:36.549971','POINT (55.28014727123751 25.19696108308246)'
310,55,8,4,'2024-06-29 19:02:36.533304','POINT (55.27985340391935 25.197854444319837)'
311,55,0,'','2024-06-29 19:05:36.516637','POINT (55.27874604260235 25.197771809605197)'
312,55,8,4,'2024-06-29 19:08:36.499970','POINT (55.27989931142929 25.197793826242236)'
313,55,7,2,'2024-06-29 19:11:36.483303','POINT (55.27889816819332 25.198340588987854)'
314,55,6,2,'2024-06-29 19:14:36.466636','POINT (55.27854916662051 25.198364245091845)'
315,55,8,4,'2024-06-29 19:17:36.449969','POINT (55.279951046150494 25.197757899106506)'
316,55,11,4,'2024-06-29 19:20:36.433302','POINT (55.27966259274635 25.197245715210443)'
317,55,0,'','2024-06-29 19:23:36.416635','POINT (55.28037698408949 25.197244322064538)'
318,55,3,1,'2024-06-29 19:26:36.399968','POINT (55.27915987481692 25.198865785062033)'
319,55,11,4,'2024-06-29 19:29:36.383301','POINT (55.27974174455648 25.19748526574115)'
320,55,4,3,'2024-06-29 19:32:36.366634','POINT (55.279838593763984 25.19830197363789)'
321,55,2,1,'2024-06-29 19:35:36.349967','POINT (55.27877570082416 25.19899426349361)'
322,55,7,2,'2024-06-29 19:38:36.333300','POINT (55.27880485163924 25.19826686040864)'
323,55,10,2,'2024-06-29 19:41:36.316633','POINT (55.278643889015086 25.197936276033968)'
324,55,1,6,'2024-06-29 19:44:36.299966','POINT (55.27911733484937 25.197816210107863)'
325,55,0,'','2024-06-29 19:47:36.283299','POINT (55.27906774414501 25.198139204980702)'
326,55,10,2,'2024-06-29 19:50:36.266632','POINT (55.2787767839845 25.198047819198376)'
327,55,11,4,'2024-06-29 19:53:36.249965','POINT (55.27964562854334 25.197280659059345)'
328,55,0,'','2024-06-29 19:56:36.233298','POINT (55.27893781100114 25.197940421470555)'
329,55,0,'','2024-06-29 19:59:36.216631','POINT (55.27929261680987 25.198630698590435)'
330,55,1,6,'2024-06-29 20:02:36.199964','POINT (55.27915598653845 25.197932710999847)'
331,55,11,4,'2024-06-29 20:05:36.183297','POINT (55.27947516402454 25.197441525109667)'
332,55,0,'','2024-06-29 20:08:36.166630','POINT (55.27955691189499 25.198175626202033)'
333,55,0,'','2024-06-29 20:11:36.149963','POINT (55.27953831257525 25.198258028139364)'
334,55,0,'','2024-06-29 20:14:36.133296','POINT (55.27836474436178 25.19875647084715)'
335,55,10,2,'2024-06-29 20:17:36.116629','POINT (55.278299402053065 25.19810758688958)'
336,55,9,4,'2024-06-29 20:20:36.099962','POINT (55.28042299904078 25.197353297090732)'
337,55,0,'','2024-06-29 20:23:36.083295','POINT (55.27958865330281 25.198693446254428)'
338,55,0,'','2024-06-29 20:26:36.066628','POINT (55.27894751584418 25.19811606692853)'
339,55,1,6,'2024-06-29 20:29:36.049961','POINT (55.27924728329898 25.197948217692968)'
340,55,2,1,'2024-06-29 20:32:36.033294','POINT (55.27906414069088 25.199044446786925)'
341,55,0,'','2024-06-29 20:35:36.016627','POINT (55.2805884 25.19755989999999)'
342,67,0,'','2024-01-17 15:25:33.000000','POINT (55.278332599999985 25.19883599999999)'
343,67,0,'','2024-01-17 15:28:33.051151','POINT (55.278719534596426 25.198633456613376)'
344,67,0,'','2024-01-17 15:31:33.102302','POINT (55.279156366980445 25.199021999370093)'
345,67,9,4,'2024-01-17 15:34:33.153453','POINT (55.28022265595496 25.19762116462085)'
346,67,10,2,'2024-01-17 15:37:33.204604','POINT (55.27842942677927 25.19826359635923)'
347,67,0,'','2024-01-17 15:40:33.255755','POINT (55.27879801745268 25.19858391883939)'
348,67,4,3,'2024-01-17 15:43:33.306906','POINT (55.280226184028706 25.19826266558199)'
349,67,8,4,'2024-01-17 15:46:33.358057','POINT (55.279599084020475 25.197831538994205)'
350,67,4,3,'2024-01-17 15:49:33.409208','POINT (55.280009741597674 25.19826745973567)'
351,67,0,'','2024-01-17 15:52:33.460359','POINT (55.27944637334389 25.198439855887273)'
352,67,0,'','2024-01-17 15:55:33.511510','POINT (55.2803096698976 25.197721045508008)'
353,67,4,3,'2024-01-17 15:58:33.562661','POINT (55.279759883108085 25.19824039611714)'
354,67,0,'','2024-01-17 16:01:33.613812','POINT (55.279456002088544 25.197317065751754)'
355,67,5,3,'2024-01-17 16:04:33.664963','POINT (55.28031120324122 25.19798437538929)'
356,67,2,1,'2024-01-17 16:07:33.716114','POINT (55.27875395314469 25.198807150988397)'
357,67,11,4,'2024-01-17 16:10:33.767265','POINT (55.280144412896576 25.197236369612238)'
358,67,0,'','2024-01-17 16:13:33.818416','POINT (55.27855627749097 25.198710708636263)'
359,67,0,'','2024-01-17 16:16:33.869567','POINT (55.27935773384643 25.198764745164368)'
360,67,3,1,'2024-01-17 16:19:33.920718','POINT (55.27907687460471 25.198948964894697)'
361,67,11,4,'2024-01-17 16:22:33.971869','POINT (55.280389468399974 25.197285629571123)'
362,67,9,4,'2024-01-17 16:25:34.023020','POINT (55.280443413782486 25.197418555412355)'
363,67,0,'','2024-01-17 16:28:34.074171','POINT (55.27889048450848 25.197675330935315)'
364,67,0,'','2024-01-17 16:31:34.125322','POINT (55.27854012060896 25.19879170285939)'
365,67,0,'','2024-01-17 16:34:34.176473','POINT (55.280326094545124 25.197657646576104)'
366,67,0,'','2024-01-17 16:37:34.227624','POINT (55.277942802782135 25.19820466697288)'
367,67,7,2,'2024-01-17 16:40:34.278775','POINT (55.27889243881661 25.198312231354695)'
368,67,3,1,'2024-01-17 16:43:34.329926','POINT (55.27904548985659 25.198597601936818)'
369,67,4,3,'2024-01-17 16:46:34.381077','POINT (55.27994071846951 25.19850810868504)'
370,67,10,2,'2024-01-17 16:49:34.432228','POINT (55.2782482639106 25.19824281085442)'
371,67,11,4,'2024-01-17 16:52:34.483379','POINT (55.27985045544827 25.197341940246364)'
372,67,5,3,'2024-01-17 16:55:34.534530','POINT (55.28053578858683 25.197831559914768)'
373,67,10,2,'2024-01-17 16:58:34.585681','POINT (55.278224063562504 25.198271011328142)'
374,67,5,3,'2024-01-17 17:01:34.636832','POINT (55.28031495565279 25.19821956983929)'
375,67,0,'','2024-01-17 17:04:34.687983','POINT (55.279400156023286 25.197746052070123)'
376,67,0,'','2024-01-17 17:07:34.739134','POINT (55.27951396734534 25.198207020266157)'
377,67,0,'','2024-01-17 17:10:34.790285','POINT (55.27945134642752 25.198702827414483)'
378,67,0,'','2024-01-17 17:13:34.841436','POINT (55.280487069792656 25.197420874130074)'
379,67,6,2,'2024-01-17 17:16:34.892587','POINT (55.278505141316145 25.198614907023686)'
380,67,9,4,'2024-01-17 17:19:34.943738','POINT (55.28018408823928 25.19755138942964)'
381,67,0,'','2024-01-17 17:22:34.994889','POINT (55.27908869843158 25.19755407129344)'
382,67,10,2,'2024-01-17 17:25:35.046040','POINT (55.27853575031332 25.198098407568153)'
383,67,7,2,'2024-01-17 17:28:35.097191','POINT (55.278804588504 25.198433020934527)'
384,67,11,4,'2024-01-17 17:31:35.148342','POINT (55.27999861299901 25.19713980615598)'
385,67,3,1,'2024-01-17 17:34:35.199493','POINT (55.27935404386049 25.198826289078024)'
386,67,3,1,'2024-01-17 17:37:35.250644','POINT (55.27916468683263 25.198746799458945)'
387,67,1,6,'2024-01-17 17:40:35.301795','POINT (55.27919897931684 25.19819032209478)'
388,67,10,2,'2024-01-17 17:43:35.352946','POINT (55.27831852154007 25.19798152617365)'
389,67,7,2,'2024-01-17 17:46:35.404097','POINT (55.27891533513983 25.19816972820874)'
390,67,5,3,'2024-01-17 17:49:35.455248','POINT (55.28050070958119 25.19790799444712)'
391,67,11,4,'2024-01-17 17:52:35.506399','POINT (55.27988377447796 25.19720631843921)'
392,67,4,3,'2024-01-17 17:55:35.557550','POINT (55.280081894856366 25.19831239979256)'
393,67,11,4,'2024-01-17 17:58:35.608701','POINT (55.2798093210245 25.197442644954563)'
394,67,1,6,'2024-01-17 18:01:35.659852','POINT (55.27926889182423 25.197858018799774)'
395,67,2,1,'2024-01-17 18:04:35.711003','POINT (55.278684168329455 25.19921349739806)'
396,67,1,6,'2024-01-17 18:07:35.762154','POINT (55.27916729180251 25.19806256213465)'
397,67,11,4,'2024-01-17 18:10:35.813305','POINT (55.27997983560229 25.197220042989855)'
398,67,0,'','2024-01-17 18:13:35.864456','POINT (55.27949559761341 25.19871578498994)'
399,67,0,'','2024-01-17 18:16:35.915607','POINT (55.27933902609329 25.19759166011567)'
400,67,10,2,'2024-01-17 18:19:35.966758','POINT (55.27856045407057 25.198154910895532)'
401,67,0,'','2024-01-17 18:22:36.017909','POINT (55.278850047392616 25.198623765493025)'
402,67,0,'','2024-01-17 18:25:36.069060','POINT (55.27901357621986 25.19825286831753)'
403,67,10,2,'2024-01-17 18:28:36.120211','POINT (55.27878399897783 25.19807075726234)'
404,67,3,1,'2024-01-17 18:31:36.171362','POINT (55.279092558742974 25.198796184827064)'
405,67,3,1,'2024-01-17 18:34:36.222513','POINT (55.27910608019466 25.198743270966762)'
406,67,10,2,'2024-01-17 18:37:36.273664','POINT (55.27814140497953 25.19852260447167)'
407,67,11,4,'2024-01-17 18:40:36.324815','POINT (55.27962292012187 25.19741931339791)'
408,67,0,'','2024-01-17 18:43:36.375966','POINT (55.28046647894225 25.197587883839947)'
409,67,0,'','2024-01-17 18:46:36.427117','POINT (55.28019553047377 25.197884788444725)'
410,67,11,4,'2024-01-17 18:49:36.478268','POINT (55.27965010795675 25.197305410194986)'
411,67,7,2,'2024-01-17 18:52:36.529419','POINT (55.278758795740345 25.198356275771825)'
412,67,11,4,'2024-01-17 18:55:36.580570','POINT (55.28015719634692 25.197000511442557)'
413,67,11,4,'2024-01-17 18:58:36.631721','POINT (55.2797099580649 25.197694885515492)'
414,67,4,3,'2024-01-17 19:01:36.682872','POINT (55.28002109528115 25.198380639639787)'
415,67,2,1,'2024-01-17 19:04:36.734023','POINT (55.278792970122794 25.19893247117678)'
416,67,2,1,'2024-01-17 19:07:36.785174','POINT (55.2787047126429 25.1988949653524)'
417,67,0,'','2024-01-17 19:10:36.836325','POINT (55.279582505198235 25.19808146878419)'
418,67,0,'','2024-01-17 19:13:36.887476','POINT (55.27842956340964 25.19883546104566)'
419,67,3,1,'2024-01-17 19:16:36.938627','POINT (55.27923791527504 25.198714767224732)'
420,31,0,'','2024-08-09 15:15:39.000000','POINT (55.2805884 25.19755989999999)'
421,31,6,2,'2024-08-09 15:18:39.022624','POINT (55.278631590991196 25.198500281185243)'
422,31,7,2,'2024-08-09 15:21:39.045248','POINT (55.2789731431234 25.198367746621244)'
423,31,0,'','2024-08-09 15:24:39.067872','POINT (55.279570532823044 25.19818705500247)'
424,31,2,1,'2024-08-09 15:27:39.090496','POINT (55.27887339079516 25.19899468791885)'
425,31,0,'','2024-08-09 15:30:39.113120','POINT (55.278446654217475 25.19874814305311)'
426,31,0,'','2024-08-09 15:33:39.135744','POINT (55.27939815715549 25.198387937137877)'
427,31,11,4,'2024-08-09 15:36:39.158368','POINT (55.27974430030278 25.197365047530386)'
428,31,2,1,'2024-08-09 15:39:39.180992','POINT (55.27873898112893 25.198756318106287)'
429,31,0,'','2024-08-09 15:42:39.203616','POINT (55.27951125673415 25.198749055527102)'
430,31,8,4,'2024-08-09 15:45:39.226240','POINT (55.27970265546888 25.19778014439053)'
431,31,0,'','2024-08-09 15:48:39.248864','POINT (55.279290347584094 25.198379899714173)'
432,31,0,'','2024-08-09 15:51:39.271488','POINT (55.279184477772084 25.198410646944915)'
433,31,2,1,'2024-08-09 15:54:39.294112','POINT (55.27850231259699 25.19901902151087)'
434,31,8,4,'2024-08-09 15:57:39.316736','POINT (55.279906299023914 25.19776500470661)'
435,31,0,'','2024-08-09 16:00:39.339360','POINT (55.28019943091868 25.197798899721658)'
436,31,0,'','2024-08-09 16:03:39.361984','POINT (55.27946799594896 25.198611250503117)'
437,31,6,2,'2024-08-09 16:06:39.384608','POINT (55.27855722672555 25.19849500637482)'
438,31,10,2,'2024-08-09 16:09:39.407232','POINT (55.27878885588215 25.198029982913223)'
439,31,6,2,'2024-08-09 16:12:39.429856','POINT (55.278420157528416 25.19861429021805)'
440,31,10,2,'2024-08-09 16:15:39.452480','POINT (55.27831453101046 25.197990252780134)'
441,31,3,1,'2024-08-09 16:18:39.475104','POINT (55.27929665059512 25.19870895681813)'
442,31,10,2,'2024-08-09 16:21:39.497728','POINT (55.27835210718028 25.197951543992197)'
443,31,2,1,'2024-08-09 16:24:39.520352','POINT (55.27882027598549 25.199190570004166)'
444,31,1,6,'2024-08-09 16:27:39.542976','POINT (55.27935192940219 25.197865498429856)'
445,31,0,'','2024-08-09 16:30:39.565600','POINT (55.28052699608133 25.197550627384658)'
446,31,10,2,'2024-08-09 16:33:39.588224','POINT (55.27853575035375 25.198043034350317)'
447,31,0,'','2024-08-09 16:36:39.610848','POINT (55.278860103073185 25.197829698182463)'
448,31,8,4,'2024-08-09 16:39:39.633472','POINT (55.27980835376628 25.197906047960448)'
449,31,0,'','2024-08-09 16:42:39.656096','POINT (55.27932518174723 25.198386961571835)'
450,31,8,4,'2024-08-09 16:45:39.678720','POINT (55.279675904628455 25.197866873770586)'
451,31,11,4,'2024-08-09 16:48:39.701344','POINT (55.279727038317326 25.19768754762947)'
452,31,0,'','2024-08-09 16:51:39.723968','POINT (55.279310990109835 25.198306198685295)'
453,31,0,'','2024-08-09 16:54:39.746592','POINT (55.27985427278345 25.198059119879137)'
454,31,10,2,'2024-08-09 16:57:39.769216','POINT (55.27855355432669 25.198219009555512)'
455,31,7,2,'2024-08-09 17:00:39.791840','POINT (55.278931220053536 25.198400332979695)'
456,31,10,2,'2024-08-09 17:03:39.814464','POINT (55.2784968424971 25.197988386124806)'
457,31,0,'','2024-08-09 17:06:39.837088','POINT (55.279159530215544 25.19835485992153)'
458,31,0,'','2024-08-09 17:09:39.859712','POINT (55.279759925926754 25.19833961356363)'
459,31,11,4,'2024-08-09 17:12:39.882336','POINT (55.279834665272084 25.197500393573595)'
460,31,4,3,'2024-08-09 17:15:39.904960','POINT (55.27977917359209 25.198132216189954)'
461,31,10,2,'2024-08-09 17:18:39.927584','POINT (55.27838782909215 25.19828597795639)'
462,31,11,4,'2024-08-09 17:21:39.950208','POINT (55.27959611482717 25.19764665304184)'
463,31,0,'','2024-08-09 17:24:39.972832','POINT (55.278887023475036 25.197891758607106)'
464,12,0,'','2024-01-19 12:08:02.000000','POINT (55.27968500000001 25.198719199999996)'
465,12,5,3,'2024-01-19 12:11:02.101420','POINT (55.28054093639539 25.197729907893972)'
466,12,11,4,'2024-01-19 12:14:02.202840','POINT (55.28016961717178 25.197077086351324)'
467,12,11,4,'2024-01-19 12:17:02.304260','POINT (55.28007355567944 25.19721989144495)'
468,12,8,4,'2024-01-19 12:20:02.405680','POINT (55.279949231093106 25.197819463567452)'
469,12,0,'','2024-01-19 12:23:02.507100','POINT (55.28030273108568 25.19784749034944)'
470,12,0,'','2024-01-19 12:26:02.608520','POINT (55.27970430553993 25.19846119746782)'
471,12,9,4,'2024-01-19 12:29:02.709940','POINT (55.280103780082904 25.197717431812332)'
472,12,11,4,'2024-01-19 12:32:02.811360','POINT (55.28017917608882 25.19733859879462)'
473,12,10,2,'2024-01-19 12:35:02.912780','POINT (55.2783734675697 25.19830056620996)'
474,12,0,'','2024-01-19 12:38:03.014200','POINT (55.27944990613526 25.198723670651084)'
475,12,5,3,'2024-01-19 12:41:03.115620','POINT (55.28026199426223 25.198197765263913)'
476,12,0,'','2024-01-19 12:44:03.217040','POINT (55.28023015736989 25.197811968032884)'
477,12,0,'','2024-01-19 12:47:03.318460','POINT (55.27944022330258 25.19873926541478)'
478,12,11,4,'2024-01-19 12:50:03.419880','POINT (55.27950588266476 25.197691563462236)'
479,12,0,'','2024-01-19 12:53:03.521300','POINT (55.27831021635521 25.198771143346594)'
480,12,1,6,'2024-01-19 12:56:03.622720','POINT (55.27934459461777 25.197969137639102)'
481,12,8,4,'2024-01-19 12:59:03.724140','POINT (55.279919385038156 25.19775854946234)'
482,12,10,2,'2024-01-19 13:02:03.825560','POINT (55.27855719984739 25.19795810741554)'
483,12,9,4,'2024-01-19 13:05:03.926980','POINT (55.28052009051829 25.197507247866614)'
484,12,9,4,'2024-01-19 13:08:04.028400','POINT (55.28019696662067 25.197686218855974)'
485,12,0,'','2024-01-19 13:11:04.129820','POINT (55.27917699192823 25.19836398861879)'
486,12,10,2,'2024-01-19 13:14:04.231240','POINT (55.27816983972471 25.198508916009963)'
487,12,11,4,'2024-01-19 13:17:04.332660','POINT (55.279391351336436 25.19743327297225)'
488,12,6,2,'2024-01-19 13:20:04.434080','POINT (55.27841310067895 25.19852525969277)'
489,12,7,2,'2024-01-19 13:23:04.535500','POINT (55.27885189688347 25.198379688166945)'
490,12,4,3,'2024-01-19 13:26:04.636920','POINT (55.28001107317951 25.198529657547613)'
491,12,0,'','2024-01-19 13:29:04.738340','POINT (55.27960886113422 25.19837696876582)'
492,12,4,3,'2024-01-19 13:32:04.839760','POINT (55.28007178256609 25.198405463386653)'
493,12,11,4,'2024-01-19 13:35:04.941180','POINT (55.27946836513917 25.19746922167733)'
494,12,0,'','2024-01-19 13:38:05.042600','POINT (55.28020852075001 25.197915637620916)'
495,12,0,'','2024-01-19 13:41:05.144020','POINT (55.279561189996855 25.19822344561463)'
496,12,0,'','2024-01-19 13:44:05.245440','POINT (55.278776049847515 25.197784389943376)'
497,12,10,2,'2024-01-19 13:47:05.346860','POINT (55.278514280435836 25.19823461767055)'
498,12,4,3,'2024-01-19 13:50:05.448280','POINT (55.2801533367697 25.198285200117045)'
499,12,9,4,'2024-01-19 13:53:05.549700','POINT (55.28026476914519 25.197492805264325)'
500,12,0,'','2024-01-19 13:56:05.651120','POINT (55.2802380208649 25.197847343646988)'
501,12,0,'','2024-01-19 13:59:05.752540','POINT (55.27965561597194 25.19806637276893)'
502,12,1,6,'2024-01-19 14:02:05.853960','POINT (55.279167556895594 25.197734786016206)'
503,12,10,2,'2024-01-19 14:05:05.955380','POINT (55.27813608329724 25.19831723163749)'
504,12,0,'','2024-01-19 14:08:06.056800','POINT (55.27957343997037 25.198630843302627)'
505,12,7,2,'2024-01-19 14:11:06.158220','POINT (55.27895354278819 25.19823011357033)'
506,12,3,1,'2024-01-19 14:14:06.259640','POINT (55.27925789724672 25.19869316809134)'
507,12,1,6,'2024-01-19 14:17:06.361060','POINT (55.279389701982595 25.197825900726208)'
508,12,7,2,'2024-01-19 14:20:06.462480','POINT (55.27902313411012 25.198330116459225)'
509,12,4,3,'2024-01-19 14:23:06.563900','POINT (55.28007091020839 25.198301658745276)'
510,12,1,6,'2024-01-19 14:26:06.665320','POINT (55.2790496241988 25.197758670013798)'
511,12,10,2,'2024-01-19 14:29:06.766740','POINT (55.27823898517748 25.198480528411796)'
512,12,1,6,'2024-01-19 14:32:06.868160','POINT (55.279323125432256 25.19779775762291)'
513,11,0,'','2024-09-05 16:21:12.000000','POINT (55.2805884 25.19755989999999)'
514,11,0,'','2024-09-05 16:24:11.879276','POINT (55.27907404901427 25.197600316885534)'
515,11,6,2,'2024-09-05 16:27:11.758552','POINT (55.2784670266716 25.198657819505904)'
516,11,5,3,'2024-09-05 16:30:11.637828','POINT (55.28032185461217 25.198252274224654)'
